note,book,page,page_kind,image_count,drawing_count,word_count,likely_visual,tags,concepts,linked_stock_figures,note_path,image_path
Think and Trade Like a Champion - Page Image 026,Think and Trade Like a Champion,26,text-context-page,0,3,402,False,risk-first; sell-or-failure; text-or-context-page,Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 026.md,assets/book_pages_private/think-and-trade-like-a-champion/page_026.png
Think and Trade Like a Champion - Page Image 027,Think and Trade Like a Champion,27,text-context-page,0,1,363,False,sell-or-failure; text-or-context-page,Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 027.md,assets/book_pages_private/think-and-trade-like-a-champion/page_027.png
Think and Trade Like a Champion - Page Image 028,Think and Trade Like a Champion,28,stock-chart-page,1,0,329,True,manual-review-needed; risk-first; stock-chart-page,Mental Discipline; Risk First,1,Book Page Images/Think and Trade Like a Champion - Page Image 028.md,assets/book_pages_private/think-and-trade-like-a-champion/page_028.png
Think and Trade Like a Champion - Page Image 029,Think and Trade Like a Champion,29,stock-chart-page,1,0,306,True,pivot-breakout; pivot-or-entry; sell-or-failure; stage-2-leadership; stock-chart-page; vcp-or-tightening; volume-behavior,Pivot and Entry; Relative Strength Leadership; Sell Rules and Failure Signals; Stage 2 Uptrend; Trend Template; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 029.md,assets/book_pages_private/think-and-trade-like-a-champion/page_029.png
Think and Trade Like a Champion - Page Image 030,Think and Trade Like a Champion,30,text-context-page,0,0,397,False,pivot-or-entry; text-or-context-page; volume-behavior,Pivot and Entry; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 030.md,assets/book_pages_private/think-and-trade-like-a-champion/page_030.png
Think and Trade Like a Champion - Page Image 031,Think and Trade Like a Champion,31,stock-chart-page,3,0,106,True,pivot-breakout; stage-2-leadership; stock-chart-page; vcp-or-tightening; volume-behavior,Pivot and Entry; Relative Strength Leadership; Stage 2 Uptrend; Trend Template; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,3,Book Page Images/Think and Trade Like a Champion - Page Image 031.md,assets/book_pages_private/think-and-trade-like-a-champion/page_031.png
Think and Trade Like a Champion - Page Image 032,Think and Trade Like a Champion,32,stock-chart-page,1,0,238,True,manual-review-needed; pivot-or-entry; stock-chart-page; volume-behavior,Mental Discipline; Pivot and Entry; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 032.md,assets/book_pages_private/think-and-trade-like-a-champion/page_032.png
Think and Trade Like a Champion - Page Image 033,Think and Trade Like a Champion,33,stock-chart-page,1,5,271,True,manual-review-needed; pivot-or-entry; sell-or-failure; stock-chart-page; volume-behavior,Mental Discipline; Pivot and Entry; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 033.md,assets/book_pages_private/think-and-trade-like-a-champion/page_033.png
Think and Trade Like a Champion - Page Image 034,Think and Trade Like a Champion,34,stock-chart-page,1,3,268,True,pivot-breakout; stage-2-leadership; stock-chart-page; vcp-or-tightening; volume-behavior; volume-dry-up,Pivot and Entry; Relative Strength Leadership; Stage 2 Uptrend; Trend Template; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 034.md,assets/book_pages_private/think-and-trade-like-a-champion/page_034.png
Think and Trade Like a Champion - Page Image 035,Think and Trade Like a Champion,35,text-context-page,0,0,427,False,pivot-or-entry; risk-first; sell-or-failure; text-or-context-page,Pivot and Entry; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 035.md,assets/book_pages_private/think-and-trade-like-a-champion/page_035.png
Think and Trade Like a Champion - Page Image 036,Think and Trade Like a Champion,36,stock-chart-page,1,0,312,True,manual-review-needed; pivot-or-entry; sell-or-failure; stock-chart-page; volume-behavior,Mental Discipline; Pivot and Entry; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 036.md,assets/book_pages_private/think-and-trade-like-a-champion/page_036.png
Think and Trade Like a Champion - Page Image 037,Think and Trade Like a Champion,37,stock-chart-page,2,0,230,True,manual-review-needed; sell-or-failure; stock-chart-page; volume-behavior,Mental Discipline; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,2,Book Page Images/Think and Trade Like a Champion - Page Image 037.md,assets/book_pages_private/think-and-trade-like-a-champion/page_037.png
Think and Trade Like a Champion - Page Image 038,Think and Trade Like a Champion,38,text-context-page,0,7,323,False,mental-discipline; pivot-or-entry; risk-first; sell-or-failure; text-or-context-page; volume-behavior,Mental Discipline; Pivot and Entry; Risk First; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 038.md,assets/book_pages_private/think-and-trade-like-a-champion/page_038.png
Think and Trade Like a Champion - Page Image 039,Think and Trade Like a Champion,39,stock-chart-page,2,0,247,True,cheat-entry; manual-review-needed; pivot-breakout; pivot-or-entry; risk-first; sell-or-failure; stage-2-leadership; stock-chart-page; vcp-or-tightening; volume-dry-up,Mental Discipline; Pivot and Entry; Relative Strength Leadership; Risk First; Sell Rules and Failure Signals; Stage 2 Uptrend; Trend Template; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,2,Book Page Images/Think and Trade Like a Champion - Page Image 039.md,assets/book_pages_private/think-and-trade-like-a-champion/page_039.png
Think and Trade Like a Champion - Page Image 040,Think and Trade Like a Champion,40,text-context-page,0,3,332,False,risk-first; sell-or-failure; text-or-context-page; volume-behavior,Risk First; Sell Rules and Failure Signals; Volume Dry-Up and Accumulation,0,Book Page Images/Think and Trade Like a Champion - Page Image 040.md,assets/book_pages_private/think-and-trade-like-a-champion/page_040.png
Think and Trade Like a Champion - Page Image 041,Think and Trade Like a Champion,41,text-context-page,0,3,261,False,sell-or-failure; text-or-context-page,Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 041.md,assets/book_pages_private/think-and-trade-like-a-champion/page_041.png
Think and Trade Like a Champion - Page Image 042,Think and Trade Like a Champion,42,text-context-page,0,0,368,False,mental-discipline; risk-first; sell-or-failure; text-or-context-page,Mental Discipline; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 042.md,assets/book_pages_private/think-and-trade-like-a-champion/page_042.png
Think and Trade Like a Champion - Page Image 043,Think and Trade Like a Champion,43,text-context-page,0,0,470,False,manual-figure-page; mental-discipline; risk-first,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 043.md,assets/book_pages_private/think-and-trade-like-a-champion/page_043.png
Think and Trade Like a Champion - Page Image 044,Think and Trade Like a Champion,44,text-context-page,0,0,410,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 044.md,assets/book_pages_private/think-and-trade-like-a-champion/page_044.png
Think and Trade Like a Champion - Page Image 045,Think and Trade Like a Champion,45,text-context-page,0,0,411,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 045.md,assets/book_pages_private/think-and-trade-like-a-champion/page_045.png
Think and Trade Like a Champion - Page Image 046,Think and Trade Like a Champion,46,text-context-page,0,0,450,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 046.md,assets/book_pages_private/think-and-trade-like-a-champion/page_046.png
Think and Trade Like a Champion - Page Image 047,Think and Trade Like a Champion,47,text-context-page,0,0,354,False,manual-figure-page; risk-first; sell-or-failure,Mental Discipline; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 047.md,assets/book_pages_private/think-and-trade-like-a-champion/page_047.png
Think and Trade Like a Champion - Page Image 048,Think and Trade Like a Champion,48,stock-chart-page,1,4,212,True,manual-review-needed; pivot-or-entry; risk-first; sell-or-failure; stock-chart-page,Mental Discipline; Pivot and Entry; Risk First; Sell Rules and Failure Signals,1,Book Page Images/Think and Trade Like a Champion - Page Image 048.md,assets/book_pages_private/think-and-trade-like-a-champion/page_048.png
Think and Trade Like a Champion - Page Image 049,Think and Trade Like a Champion,49,text-context-page,0,2,409,False,mental-discipline; risk-first; sell-or-failure; text-or-context-page,Mental Discipline; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 049.md,assets/book_pages_private/think-and-trade-like-a-champion/page_049.png
Think and Trade Like a Champion - Page Image 050,Think and Trade Like a Champion,50,text-context-page,0,0,429,False,mental-discipline; risk-first; sell-or-failure; text-or-context-page,Mental Discipline; Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 050.md,assets/book_pages_private/think-and-trade-like-a-champion/page_050.png
Think and Trade Like a Champion - Page Image 051,Think and Trade Like a Champion,51,text-context-page,0,0,225,False,mental-discipline; risk-first; text-or-context-page,Mental Discipline; Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 051.md,assets/book_pages_private/think-and-trade-like-a-champion/page_051.png
Think and Trade Like a Champion - Page Image 052,Think and Trade Like a Champion,52,text-context-page,0,0,380,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 052.md,assets/book_pages_private/think-and-trade-like-a-champion/page_052.png
Think and Trade Like a Champion - Page Image 053,Think and Trade Like a Champion,53,text-context-page,0,6,291,False,risk-first; sell-or-failure; text-or-context-page,Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 053.md,assets/book_pages_private/think-and-trade-like-a-champion/page_053.png
Think and Trade Like a Champion - Page Image 054,Think and Trade Like a Champion,54,text-context-page,0,0,442,False,risk-first; sell-or-failure; text-or-context-page,Risk First; Sell Rules and Failure Signals,0,Book Page Images/Think and Trade Like a Champion - Page Image 054.md,assets/book_pages_private/think-and-trade-like-a-champion/page_054.png
Think and Trade Like a Champion - Page Image 055,Think and Trade Like a Champion,55,text-context-page,0,8,295,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 055.md,assets/book_pages_private/think-and-trade-like-a-champion/page_055.png
Think and Trade Like a Champion - Page Image 056,Think and Trade Like a Champion,56,stock-chart-page,1,1,317,True,manual-review-needed; risk-first; stock-chart-page,Mental Discipline; Risk First,1,Book Page Images/Think and Trade Like a Champion - Page Image 056.md,assets/book_pages_private/think-and-trade-like-a-champion/page_056.png
Think and Trade Like a Champion - Page Image 057,Think and Trade Like a Champion,57,text-context-page,0,4,359,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 057.md,assets/book_pages_private/think-and-trade-like-a-champion/page_057.png
Think and Trade Like a Champion - Page Image 058,Think and Trade Like a Champion,58,text-context-page,0,0,447,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 058.md,assets/book_pages_private/think-and-trade-like-a-champion/page_058.png
Think and Trade Like a Champion - Page Image 059,Think and Trade Like a Champion,59,text-context-page,0,0,443,False,risk-first; text-or-context-page,Risk First,0,Book Page Images/Think and Trade Like a Champion - Page Image 059.md,assets/book_pages_private/think-and-trade-like-a-champion/page_059.png
Think and Trade Like a Champion - Page Image 060,Think and Trade Like a Champion,60,stock-chart-page,2,0,301,True,manual-review-needed; risk-first; sell-or-failure; stock-chart-page,Mental Discipline; Risk First; Sell Rules and Failure Signals,2,Book Page Images/Think and Trade Like a Champion - Page Image 060.md,assets/book_pages_private/think-and-trade-like-a-champion/page_060.png
Think and Trade Like a Champion - Page Image 061,Think and Trade Like a Champion,61,stock-chart-page,1,0,357,True,risk-first; sell-or-failure; stage-2-leadership; stock-chart-page; vcp-or-tightening,Pivot and Entry; Relative Strength Leadership; Risk First; Sell Rules and Failure Signals; Stage 2 Uptrend; Trend Template; Volatility Contraction Pattern; Volume Dry-Up and Accumulation,1,Book Page Images/Think and Trade Like a Champion - Page Image 061.md,assets/book_pages_private/think-and-trade-like-a-champion/page_061.png
Think and Trade Like a Champion - Page Image 062,Think and Trade Like a Champion,62,stock-chart-page,1,0,333,True,manual-review-needed; risk-first; stock-chart-page,Mental Discipline; Risk First,1,Book Page Images/Think and Trade Like a Champion - Page Image 062.md,assets/book_pages_private/think-and-trade-like-a-champion/page_062.png
